Loyalty Number,Recency_Last_Flight,Recency_Last_Redeem,Total_Flights_2017,Total_Distance_2017,Points_Earned_2017,Points_Redeemed_2017,Dollar_Redeemed_2017,Active_Months_2017,Had_Outlier_Flight,Avg_Flights_Per_Month,Avg_Flights_Per_Active_Month,Redemption_Rate_2017,Never_Flew_2017,Has_Redeemed_2017,H1_Flights,H2_Flights,Flight_Trend_Abs,Flight_Trend_Pct,Seasonality_Index,CLV,Salary_Imputed,Education_Encoded,Loyalty_Card_Encoded,Tenure_Months,Salary_Was_Missing,Salary_Was_College_Missing,Churned,Zero_Activity_2018,Formal_Cancel,Churn_Probability,Churn_Risk_Tier,Segment_k3,Segment_ID,Segment_Name
748831,4.0,9.0,10.0,11003.0,11003.0,546.0,98.0,3,0,0.8333333333333334,3.333333333333333,0.0496228301372353,0,1,3.0,7.0,4.0,1.0,2.8,4281.06,49258.0,3,1,8,0,0,1,1,1,0.99211746,Critical,2,2,Occasional Travelers
258860,0.0,12.0,25.0,37467.0,37467.0,0.0,0.0,7,0,2.083333333333333,3.571428571428572,0.0,0,0,14.0,11.0,-3.0,-0.2,1.6,4282.95,61809.0,3,1,50,0,0,0,0,0,0.093084894,Low,0,0,Loyal Regulars
314413,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4282.95,61809.0,3,1,12,0,0,0,0,0,0.048169885,Low,1,1,Silent Enrollees
541564,0.0,0.0,16.0,28117.0,28117.0,831.0,149.0,6,0,1.3333333333333333,2.6666666666666665,0.0295550734431127,0,1,6.0,10.0,4.0,0.5714285714285714,2.0,4282.95,61809.0,3,1,65,0,0,0,0,0,0.008988342,Low,0,2,Occasional Travelers
791765,0.0,12.0,17.0,28868.0,28868.0,0.0,0.0,6,0,1.4166666666666667,2.833333333333333,0.0,0,0,8.0,9.0,1.0,0.1111111111111111,1.6470588235294117,4285.58,66901.0,3,1,61,0,0,0,0,0,0.12525061,Low,0,0,Loyal Regulars
824668,3.0,6.0,12.0,14071.0,14071.0,896.0,161.0,5,0,1.0,2.4,0.063677066306588,0,1,11.0,1.0,-10.0,-0.8333333333333334,2.333333333333333,4293.01,73455.0,2,1,33,1,1,0,0,0,0.20213006,Medium,0,2,Occasional Travelers
176359,0.0,0.0,13.0,23309.0,23309.0,1338.0,241.0,4,0,1.0833333333333333,3.25,0.057402719979407,0,1,6.0,7.0,1.0,0.1428571428571428,1.2307692307692308,4297.19,80444.0,3,1,34,0,0,0,0,0,0.12746541,Low,0,2,Occasional Travelers
408468,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4297.19,80444.0,3,1,7,0,0,0,0,0,0.2425799,Medium,1,1,Silent Enrollees
532378,0.0,12.0,20.0,25895.0,25895.0,0.0,0.0,9,0,1.6666666666666667,2.2222222222222223,0.0,0,0,7.0,13.0,6.0,0.75,1.4,4299.84,64387.0,3,1,39,0,0,0,0,0,0.13542528,Low,0,0,Loyal Regulars
756496,0.0,4.0,24.0,32434.0,32434.0,590.0,106.0,8,0,2.0,3.0,0.0181907874452734,0,1,12.0,12.0,0.0,0.0,1.5,4303.64,86098.0,3,1,75,0,0,0,0,0,0.007843352,Low,0,0,Loyal Regulars
196798,0.0,9.0,29.0,40688.0,40688.0,636.0,114.0,8,0,2.4166666666666665,3.625,0.0156311443177349,0,1,13.0,16.0,3.0,0.2142857142857142,1.6551724137931034,4307.42,85577.0,3,1,56,0,0,1,0,1,0.59891653,High,0,0,Loyal Regulars
140750,0.0,1.0,13.0,16707.0,16707.0,1085.0,196.0,4,0,1.0833333333333333,3.25,0.0649428383312384,0,1,9.0,4.0,-5.0,-0.5,2.1538461538461537,4311.42,73455.0,2,1,51,1,1,0,0,0,0.06671323,Low,0,2,Occasional Travelers
584173,0.0,11.0,33.0,44517.0,44517.0,354.0,64.0,10,0,2.75,3.3,0.0079520183300761,0,1,11.0,22.0,11.0,0.9166666666666666,1.818181818181818,4312.77,63654.0,3,1,61,0,0,0,0,0,0.05904426,Low,0,0,Loyal Regulars
855721,1.0,6.0,15.0,21244.0,21244.0,722.0,130.0,5,0,1.25,3.0,0.0339860666541141,0,1,9.0,6.0,-3.0,-0.3,1.8666666666666667,4312.87,105267.0,4,1,57,0,0,0,0,0,0.07653279,Low,0,2,Occasional Travelers
456554,0.0,12.0,8.0,14359.0,14359.0,0.0,0.0,4,0,0.6666666666666666,2.0,0.0,0,0,0.0,8.0,8.0,8.0,3.5,4315.79,62093.0,3,1,16,0,0,0,0,0,0.027168129,Low,2,4,Rising Seasonal Flyers
474383,9.0,11.0,4.0,4700.0,4700.0,323.0,58.0,2,0,0.3333333333333333,2.0,0.0687234042553191,0,1,4.0,0.0,-4.0,-0.8,4.0,4318.09,73455.0,2,1,21,1,1,1,1,0,0.97352254,Critical,2,2,Occasional Travelers
892994,0.0,1.0,23.0,34457.0,34457.0,1915.0,345.0,8,0,1.9166666666666667,2.875,0.0555765156571959,0,1,14.0,9.0,-5.0,-0.3333333333333333,1.391304347826087,4318.09,73455.0,2,1,43,1,1,0,0,0,0.06685007,Low,0,0,Loyal Regulars
273552,0.0,12.0,6.0,8902.0,8902.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,4325.49,100868.0,3,1,16,0,0,0,0,0,0.0159904,Low,2,4,Rising Seasonal Flyers
863626,0.0,12.0,9.0,18514.0,18514.0,0.0,0.0,3,0,0.75,3.0,0.0,0,0,1.0,8.0,7.0,3.5,1.7777777777777777,4328.37,84981.0,3,1,65,0,0,0,0,0,0.06488614,Low,0,2,Occasional Travelers
314250,1.0,12.0,12.0,15191.0,15191.0,0.0,0.0,5,0,1.0,2.4,0.0,0,0,3.0,9.0,6.0,1.5,1.6666666666666667,4328.86,117134.0,4,1,19,0,0,0,0,0,0.16230528,Low,0,2,Occasional Travelers
135878,2.0,2.0,16.0,20076.0,20076.0,570.0,103.0,5,0,1.3333333333333333,3.2,0.0283921099820681,0,1,13.0,3.0,-10.0,-0.7142857142857143,2.0,4330.39,76159.0,3,1,37,0,0,1,0,1,0.61170787,High,0,2,Occasional Travelers
476497,2.0,12.0,11.0,12609.0,12609.0,0.0,0.0,3,0,0.9166666666666666,3.6666666666666665,0.0,0,0,9.0,2.0,-7.0,-0.7,2.1818181818181817,4330.39,76159.0,3,1,23,0,0,0,0,0,0.20792332,Medium,0,2,Occasional Travelers
682979,1.0,9.0,39.0,47675.0,47675.0,477.0,86.0,11,0,3.25,3.5454545454545454,0.0100052438384897,0,1,22.0,17.0,-5.0,-0.217391304347826,1.435897435897436,4330.39,76159.0,3,1,54,0,0,0,0,0,0.104920544,Low,0,0,Loyal Regulars
909476,0.0,3.0,19.0,32840.0,32840.0,824.0,148.0,5,0,1.5833333333333333,3.8,0.0250913520097442,0,1,7.0,12.0,5.0,0.625,1.4736842105263157,4330.39,76159.0,3,1,20,0,0,0,0,0,0.1966629,Low,0,2,Occasional Travelers
512897,1.0,12.0,15.0,25083.0,25083.0,0.0,0.0,5,0,1.25,3.0,0.0,0,0,5.0,10.0,5.0,0.8333333333333334,2.1333333333333333,4334.06,114551.0,4,1,20,0,0,0,0,0,0.056270815,Low,0,2,Occasional Travelers
537795,0.0,7.0,31.0,56793.0,56793.0,1107.0,199.0,10,0,2.583333333333333,3.1,0.0194918387829486,0,1,10.0,21.0,11.0,1.0,1.4193548387096775,4334.06,114551.0,4,1,53,0,0,0,0,0,0.025764741,Low,0,0,Loyal Regulars
700276,0.0,11.0,21.0,30405.0,30405.0,334.0,60.0,8,0,1.75,2.625,0.0109850353560269,0,1,9.0,12.0,3.0,0.3,1.1428571428571428,4334.06,114551.0,4,1,32,0,0,0,0,0,0.08092954,Low,0,0,Loyal Regulars
708271,0.0,12.0,23.0,42402.0,42402.0,0.0,0.0,6,0,1.9166666666666667,3.8333333333333335,0.0,0,0,3.0,20.0,17.0,4.25,1.7391304347826086,4334.06,114551.0,4,1,19,0,0,0,0,0,0.098288655,Low,0,0,Loyal Regulars
843672,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4335.68,54279.0,3,1,6,0,0,1,0,1,0.47091475,High,1,1,Silent Enrollees
419237,1.0,12.0,19.0,34021.0,34021.0,0.0,0.0,5,0,1.5833333333333333,3.8,0.0,0,0,4.0,15.0,11.0,2.2,2.1052631578947367,4339.87,99053.0,3,1,8,0,0,1,1,1,0.9948265,Critical,0,2,Occasional Travelers
645147,0.0,0.0,27.0,35684.0,35684.0,1003.0,180.0,11,0,2.25,2.4545454545454546,0.0281078354444569,0,1,13.0,14.0,1.0,0.0714285714285714,1.4814814814814814,4340.09,73455.0,2,1,50,1,1,0,0,0,0.11401842,Low,0,0,Loyal Regulars
704074,5.0,12.0,8.0,11268.0,11268.0,0.0,0.0,3,0,0.6666666666666666,2.6666666666666665,0.0,0,0,5.0,3.0,-2.0,-0.3333333333333333,1.5,4340.09,73455.0,2,1,71,1,1,0,0,0,0.2715252,Medium,0,2,Occasional Travelers
978654,0.0,0.0,16.0,20099.0,20099.0,1272.0,229.0,6,0,1.3333333333333333,2.6666666666666665,0.0632867306831185,0,1,10.0,6.0,-4.0,-0.3636363636363636,1.25,4340.86,73455.0,2,1,55,1,1,0,0,0,0.0543904,Low,0,2,Occasional Travelers
227015,0.0,4.0,17.0,22981.0,22981.0,449.0,81.0,8,0,1.4166666666666667,2.125,0.0195378791175318,0,1,4.0,13.0,9.0,1.8,2.117647058823529,4341.36,48994.0,3,1,73,0,0,0,0,0,0.0021539766,Low,0,0,Loyal Regulars
165596,0.0,7.0,16.0,23310.0,23310.0,1209.0,217.0,7,0,1.3333333333333333,2.2857142857142856,0.0518661518661518,0,1,9.0,7.0,-2.0,-0.2,1.5,4344.52,67070.0,3,1,33,0,0,0,0,0,0.03342318,Low,0,2,Occasional Travelers
819592,1.0,10.0,16.0,26529.0,26529.0,309.0,56.0,6,0,1.3333333333333333,2.6666666666666665,0.0116476308944928,0,1,7.0,9.0,2.0,0.25,1.75,4344.99,73455.0,2,1,51,1,1,0,0,0,0.19498014,Low,0,2,Occasional Travelers
847559,0.0,12.0,28.0,46493.0,46493.0,0.0,0.0,10,0,2.333333333333333,2.8,0.0,0,0,13.0,15.0,2.0,0.1428571428571428,1.4285714285714286,4344.99,73455.0,2,1,23,1,1,0,0,0,0.13800307,Low,0,0,Loyal Regulars
523288,0.0,12.0,21.0,26517.0,26517.0,0.0,0.0,7,0,1.75,3.0,0.0,0,0,18.0,3.0,-15.0,-0.7894736842105263,1.9047619047619049,4347.16,59876.0,3,1,79,0,0,0,0,0,0.003721316,Low,0,0,Loyal Regulars
969318,0.0,9.0,36.0,63682.0,63682.0,486.0,87.0,12,0,3.0,3.0,0.0076316698596149,0,1,16.0,20.0,4.0,0.2352941176470588,1.2222222222222223,4347.59,91480.0,3,1,65,0,0,0,0,0,0.014365947,Low,0,0,Loyal Regulars
370990,0.0,12.0,26.0,30024.0,30024.0,0.0,0.0,8,0,2.1666666666666665,3.25,0.0,0,0,10.0,16.0,6.0,0.5454545454545454,1.6923076923076923,4349.31,87262.0,3,1,71,0,0,0,0,0,0.0037025884,Low,0,0,Loyal Regulars
433946,0.0,12.0,19.0,27809.0,27809.0,0.0,0.0,7,0,1.5833333333333333,2.7142857142857144,0.0,0,0,8.0,11.0,3.0,0.3333333333333333,1.6842105263157894,4349.31,87262.0,3,1,39,0,0,0,0,0,0.16926879,Low,0,0,Loyal Regulars
263822,0.0,12.0,3.0,5956.0,5956.0,0.0,0.0,2,0,0.25,1.5,0.0,0,0,0.0,3.0,3.0,3.0,4.0,4351.55,86176.0,3,1,15,0,0,0,0,0,0.024386508,Low,2,4,Rising Seasonal Flyers
387650,0.0,0.0,24.0,39854.0,39854.0,679.0,122.0,10,0,2.0,2.4,0.0170371857279068,0,1,9.0,15.0,6.0,0.6,1.5,4354.4,73455.0,2,1,34,1,1,0,0,0,0.049338218,Low,0,0,Loyal Regulars
768030,2.0,4.0,11.0,18872.0,18872.0,702.0,126.0,3,0,0.9166666666666666,3.6666666666666665,0.0371979652395082,0,1,0.0,11.0,11.0,11.0,2.909090909090909,4354.4,73455.0,2,1,19,1,1,0,0,0,0.13377677,Low,2,4,Rising Seasonal Flyers
304643,0.0,9.0,29.0,39837.0,39837.0,401.0,72.0,11,0,2.4166666666666665,2.636363636363636,0.0100660190275372,0,1,15.0,14.0,-1.0,-0.0625,1.2413793103448276,4359.74,73455.0,2,1,28,1,1,0,0,0,0.05475794,Low,0,0,Loyal Regulars
600063,0.0,12.0,30.0,49798.0,49798.0,0.0,0.0,8,0,2.5,3.75,0.0,0,0,11.0,19.0,8.0,0.6666666666666666,1.6,4362.93,74964.0,3,1,67,0,0,0,0,0,0.004839378,Low,0,0,Loyal Regulars
846119,0.0,1.0,11.0,14722.0,14722.0,827.0,149.0,5,0,0.9166666666666666,2.2,0.0561744328216275,0,1,6.0,5.0,-1.0,-0.1428571428571428,2.1818181818181817,4363.2,73455.0,2,1,21,1,1,0,0,0,0.05166052,Low,0,2,Occasional Travelers
700731,0.0,12.0,18.0,25104.0,25104.0,0.0,0.0,6,0,1.5,3.0,0.0,0,0,4.0,14.0,10.0,2.0,2.0,4363.6,60390.0,3,1,8,0,0,1,1,1,0.9860746,Critical,0,2,Occasional Travelers
257391,0.0,1.0,14.0,12689.0,12689.0,543.0,98.0,4,0,1.1666666666666667,3.5,0.0427929702892268,0,1,0.0,14.0,14.0,14.0,2.0,4364.31,64692.0,3,1,41,0,0,0,0,0,0.05635149,Low,2,4,Rising Seasonal Flyers
935068,0.0,12.0,26.0,43901.0,43901.0,0.0,0.0,10,0,2.1666666666666665,2.6,0.0,0,0,9.0,17.0,8.0,0.8,1.3846153846153846,4369.6,99063.0,3,1,77,0,0,0,0,0,0.009183479,Low,0,0,Loyal Regulars
628180,0.0,2.0,16.0,19874.0,19874.0,728.0,131.0,6,0,1.3333333333333333,2.6666666666666665,0.0366307738754151,0,1,10.0,6.0,-4.0,-0.3636363636363636,1.75,4369.7,61743.0,3,1,45,0,0,0,0,0,0.10738806,Low,0,2,Occasional Travelers
646022,0.0,12.0,21.0,30123.0,30123.0,0.0,0.0,8,0,1.75,2.625,0.0,0,0,9.0,12.0,3.0,0.3,1.5238095238095235,4374.04,57164.0,3,1,72,0,0,0,0,0,0.010679209,Low,0,0,Loyal Regulars
245575,0.0,9.0,6.0,5065.0,5065.0,370.0,67.0,4,0,0.5,1.5,0.0730503455083909,0,1,3.0,3.0,0.0,0.0,2.0,4376.36,78573.0,3,1,22,0,0,0,0,0,0.09013328,Low,0,2,Occasional Travelers
327903,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4376.36,78573.0,3,1,8,0,0,1,0,1,0.9686591,Critical,1,1,Silent Enrollees
245604,0.0,1.0,21.0,31891.0,31891.0,1157.0,208.0,7,0,1.75,3.0,0.0362798281646859,0,1,6.0,15.0,9.0,1.2857142857142858,1.7142857142857142,4379.77,66845.0,3,1,50,0,0,0,0,0,0.046445504,Low,0,0,Loyal Regulars
649054,0.0,12.0,17.0,34415.0,34415.0,0.0,0.0,7,0,1.4166666666666667,2.4285714285714284,0.0,0,0,13.0,4.0,-9.0,-0.6428571428571429,2.3529411764705883,4379.77,66845.0,3,1,48,0,0,0,0,0,0.0256854,Low,0,0,Loyal Regulars
496387,1.0,1.0,15.0,17945.0,17945.0,639.0,115.0,5,0,1.25,3.0,0.0356088046809696,0,1,10.0,5.0,-5.0,-0.4545454545454545,2.6666666666666665,4379.93,61832.0,3,1,61,0,0,0,0,0,0.03678326,Low,0,2,Occasional Travelers
928294,0.0,12.0,12.0,16767.0,16767.0,0.0,0.0,6,0,1.0,2.0,0.0,0,0,6.0,6.0,0.0,0.0,2.0,4383.15,93733.0,3,1,28,0,0,0,0,0,0.05102756,Low,0,2,Occasional Travelers
210148,9.0,12.0,5.0,5723.0,5723.0,0.0,0.0,2,0,0.4166666666666667,2.5,0.0,0,0,5.0,0.0,-5.0,-0.8333333333333334,4.0,4383.75,73455.0,2,1,8,1,1,1,1,1,0.99801874,Critical,2,4,Rising Seasonal Flyers
265317,1.0,1.0,17.0,28395.0,28395.0,487.0,88.0,9,0,1.4166666666666667,1.8888888888888888,0.0171509068497975,0,1,6.0,11.0,5.0,0.7142857142857143,1.8823529411764703,4383.75,73455.0,2,1,69,1,1,0,0,0,0.024397478,Low,0,0,Loyal Regulars
765127,5.0,3.0,12.0,18922.0,18922.0,400.0,72.0,5,0,1.0,2.4,0.02113941443822,0,1,11.0,1.0,-10.0,-0.8333333333333334,3.0,4384.85,67608.0,1,1,42,0,0,0,0,0,0.38664922,Medium,0,2,Occasional Travelers
130953,0.0,0.0,25.0,42455.0,42455.0,543.0,98.0,7,0,2.083333333333333,3.571428571428572,0.0127900129548934,0,1,9.0,16.0,7.0,0.7,1.44,4386.28,72027.0,4,1,35,0,0,0,0,0,0.070945896,Low,0,0,Loyal Regulars
241144,0.0,12.0,26.0,42648.0,42648.0,0.0,0.0,11,0,2.1666666666666665,2.363636363636364,0.0,0,0,19.0,7.0,-12.0,-0.6,1.8461538461538465,4386.28,72027.0,4,1,48,0,0,0,0,0,0.04500693,Low,0,0,Loyal Regulars
753130,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4386.28,72027.0,4,1,4,0,0,0,0,0,0.19120035,Low,1,1,Silent Enrollees
962267,0.0,12.0,4.0,3868.0,3868.0,0.0,0.0,1,0,0.3333333333333333,4.0,0.0,0,0,0.0,4.0,4.0,4.0,4.0,4386.28,72027.0,4,1,13,0,0,0,0,0,0.039402902,Low,2,4,Rising Seasonal Flyers
401722,2.0,12.0,19.0,18583.0,18583.0,0.0,0.0,6,0,1.5833333333333333,3.1666666666666665,0.0,0,0,6.0,13.0,7.0,1.0,1.894736842105263,4389.95,73455.0,2,1,49,1,1,0,0,0,0.35938174,Medium,0,2,Occasional Travelers
994993,0.0,0.0,21.0,33681.0,33681.0,1645.0,296.0,8,0,1.75,2.625,0.048840592618984,0,1,13.0,8.0,-5.0,-0.3571428571428571,1.3333333333333333,4395.89,52922.0,3,1,32,0,0,0,0,0,0.048958458,Low,0,0,Loyal Regulars
693196,1.0,12.0,21.0,21667.0,21667.0,0.0,0.0,6,0,1.75,3.5,0.0,0,0,7.0,14.0,7.0,0.875,2.095238095238096,4407.77,73455.0,2,1,20,1,1,0,0,0,0.06522185,Low,0,2,Occasional Travelers
712248,2.0,12.0,11.0,17718.0,17718.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,1.0,10.0,9.0,4.5,2.5454545454545454,4407.97,80313.0,3,1,58,0,0,0,0,0,0.07897186,Low,2,2,Occasional Travelers
441423,4.0,4.0,16.0,30175.0,30175.0,1315.0,237.0,6,0,1.3333333333333333,2.6666666666666665,0.0435791217895608,0,1,8.0,8.0,0.0,0.0,2.0,4413.29,59491.0,3,1,37,0,0,0,0,0,0.1277364,Low,0,2,Occasional Travelers
901775,1.0,7.0,28.0,37681.0,37681.0,602.0,108.0,7,0,2.333333333333333,4.0,0.0159762214378599,0,1,15.0,13.0,-2.0,-0.125,1.7142857142857142,4414.58,73455.0,2,1,39,1,1,0,0,0,0.09429789,Low,0,0,Loyal Regulars
807058,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4420.25,73455.0,2,1,2,1,1,0,0,0,0.37615356,Medium,1,1,Silent Enrollees
218425,0.0,3.0,24.0,39850.0,39850.0,636.0,114.0,8,0,2.0,3.0,0.0159598494353826,0,1,9.0,15.0,6.0,0.6,1.5,4422.41,73455.0,2,1,60,1,1,0,0,0,0.025474729,Low,0,0,Loyal Regulars
938323,0.0,0.0,23.0,34156.0,34156.0,653.0,118.0,6,0,1.9166666666666667,3.8333333333333335,0.019118163719405,0,1,10.0,13.0,3.0,0.2727272727272727,1.565217391304348,4422.41,73455.0,2,1,41,1,1,0,0,0,0.08953678,Low,0,0,Loyal Regulars
638732,0.0,0.0,26.0,25402.0,25402.0,597.0,107.0,9,0,2.1666666666666665,2.888888888888889,0.0235020864498858,0,1,9.0,17.0,8.0,0.8,1.3846153846153846,4422.62,58234.0,3,1,48,0,0,0,0,0,0.17706136,Low,0,0,Loyal Regulars
583601,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4422.88,47364.0,3,1,4,0,0,0,0,0,0.37097394,Medium,1,1,Silent Enrollees
895185,2.0,12.0,23.0,33478.0,33478.0,0.0,0.0,7,0,1.9166666666666667,3.2857142857142856,0.0,0,0,12.0,11.0,-1.0,-0.0769230769230769,1.7391304347826086,4423.69,73455.0,2,1,25,1,1,0,0,0,0.18530588,Low,0,0,Loyal Regulars
641869,0.0,3.0,25.0,32631.0,32631.0,613.0,110.0,9,0,2.083333333333333,2.7777777777777777,0.0187858171677239,0,1,11.0,14.0,3.0,0.25,1.6,4424.58,59567.0,3,1,46,0,0,0,0,0,0.08521389,Low,0,0,Loyal Regulars
529733,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4426.1,53610.0,3,1,7,0,0,0,0,0,0.29552874,Medium,1,1,Silent Enrollees
377029,1.0,8.0,12.0,17995.0,17995.0,560.0,101.0,5,0,1.0,2.4,0.0311197554876354,0,1,4.0,8.0,4.0,0.8,1.6666666666666667,4428.03,74770.0,3,1,62,0,0,0,0,0,0.09248613,Low,0,2,Occasional Travelers
638602,3.0,4.0,19.0,26834.0,26834.0,1342.0,241.0,6,0,1.5833333333333333,3.1666666666666665,0.0500111798464634,0,1,11.0,8.0,-3.0,-0.25,1.6842105263157894,4428.03,74770.0,3,1,36,0,0,0,0,0,0.12305797,Low,0,2,Occasional Travelers
373501,0.0,12.0,9.0,10952.0,10952.0,0.0,0.0,4,0,0.75,2.25,0.0,0,0,0.0,9.0,9.0,9.0,3.555555555555556,4428.63,56505.0,1,1,17,0,0,0,0,0,0.005509149,Low,2,4,Rising Seasonal Flyers
580628,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4429.19,47177.0,3,1,79,0,0,1,1,0,0.9917236,Critical,1,1,Silent Enrollees
948658,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4429.19,47177.0,3,1,14,0,0,0,0,0,0.2936402,Medium,1,1,Silent Enrollees
521176,1.0,1.0,19.0,21271.0,21271.0,1005.0,180.0,6,0,1.5833333333333333,3.1666666666666665,0.0472474260730572,0,1,11.0,8.0,-3.0,-0.25,1.263157894736842,4433.69,73455.0,2,1,50,1,1,0,0,0,0.054048475,Low,0,2,Occasional Travelers
907544,1.0,7.0,12.0,11468.0,11468.0,512.0,92.0,7,0,1.0,1.7142857142857142,0.0446459713986745,0,1,5.0,7.0,2.0,0.3333333333333333,1.3333333333333333,4433.97,68972.0,3,1,62,0,0,0,0,0,0.07588305,Low,0,2,Occasional Travelers
597228,1.0,10.0,25.0,34799.0,34799.0,339.0,61.0,8,0,2.083333333333333,3.125,0.0097416592430816,0,1,13.0,12.0,-1.0,-0.0714285714285714,1.44,4434.41,57188.0,3,1,33,0,0,0,0,0,0.12863341,Low,0,0,Loyal Regulars
351389,0.0,12.0,16.0,17091.0,17091.0,0.0,0.0,7,0,1.3333333333333333,2.2857142857142856,0.0,0,0,11.0,5.0,-6.0,-0.5,1.75,4436.81,88697.0,3,1,60,0,0,0,0,0,0.038824786,Low,0,0,Loyal Regulars
533742,2.0,12.0,18.0,27019.0,27019.0,0.0,0.0,7,0,1.5,2.571428571428572,0.0,0,0,14.0,4.0,-10.0,-0.6666666666666666,2.2222222222222223,4437.84,48567.0,3,1,79,0,0,0,0,0,0.019693704,Low,0,0,Loyal Regulars
916131,0.0,2.0,21.0,35461.0,35461.0,839.0,151.0,8,0,1.75,2.625,0.0236597952680409,0,1,5.0,16.0,11.0,1.8333333333333333,1.7142857142857142,4439.68,87119.0,3,1,51,0,0,0,0,0,0.043152384,Low,0,0,Loyal Regulars
178036,0.0,12.0,15.0,22009.0,22009.0,0.0,0.0,4,0,1.25,3.75,0.0,0,0,5.0,10.0,5.0,0.8333333333333334,1.6,4443.74,65848.0,3,1,36,0,0,0,0,0,0.0748512,Low,0,2,Occasional Travelers
601167,0.0,12.0,17.0,24153.0,24153.0,0.0,0.0,6,0,1.4166666666666667,2.833333333333333,0.0,0,0,11.0,6.0,-5.0,-0.4166666666666667,1.411764705882353,4446.74,73455.0,2,1,41,1,1,0,0,0,0.07216757,Low,0,0,Loyal Regulars
821705,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4447.42,86499.0,5,1,74,0,0,1,1,0,0.9912163,Critical,1,1,Silent Enrollees
662521,0.0,2.0,27.0,47010.0,47010.0,1447.0,261.0,10,0,2.25,2.7,0.0307806849606466,0,1,11.0,16.0,5.0,0.4166666666666667,1.3333333333333333,4448.64,48741.0,3,1,71,0,0,0,0,0,0.0019331061,Low,0,0,Loyal Regulars
191558,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4455.52,54734.0,3,1,15,0,0,0,0,0,0.35068995,Medium,1,1,Silent Enrollees
803084,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4457.94,71936.0,3,1,6,0,0,0,0,0,0.24512732,Medium,1,1,Silent Enrollees
100644,0.0,7.0,18.0,34128.0,34128.0,921.0,166.0,6,0,1.5,3.0,0.0269866385372714,0,1,12.0,6.0,-6.0,-0.4615384615384615,1.7777777777777777,4458.11,94440.0,4,1,41,0,0,0,0,0,0.08084901,Low,0,0,Loyal Regulars
220564,1.0,12.0,16.0,18587.0,18587.0,0.0,0.0,6,0,1.3333333333333333,2.6666666666666665,0.0,0,0,10.0,6.0,-4.0,-0.3636363636363636,2.25,4458.11,94440.0,4,1,54,0,0,0,0,0,0.047998473,Low,0,2,Occasional Travelers
753987,0.0,12.0,20.0,31163.0,31163.0,0.0,0.0,8,0,1.6666666666666667,2.5,0.0,0,0,8.0,12.0,4.0,0.4444444444444444,2.0,4458.11,94440.0,4,1,75,0,0,0,0,0,0.0035069578,Low,0,0,Loyal Regulars
858814,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4458.11,94440.0,4,1,0,0,0,1,1,0,0.99325234,Critical,1,1,Silent Enrollees
680565,0.0,7.0,21.0,39760.0,39760.0,432.0,78.0,9,0,1.75,2.333333333333333,0.0108651911468812,0,1,9.0,12.0,3.0,0.3,1.3333333333333333,4462.45,83194.0,3,1,66,0,0,0,0,0,0.023160806,Low,0,0,Loyal Regulars
268958,1.0,2.0,23.0,39164.0,39164.0,610.0,110.0,7,0,1.9166666666666667,3.2857142857142856,0.0155755285466244,0,1,9.0,14.0,5.0,0.5,1.565217391304348,4463.0,73455.0,2,1,76,1,1,0,0,0,0.007171784,Low,0,0,Loyal Regulars
